"nr";"name";"telephone";"emailAddress";"age";"undergraduateDegreeFrom";"advisor";"memberOf"
1110102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department11.university1.edu";23;654;111051;111
1110112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department11.university1.edu";26;445;111012;111
1110122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department11.university1.edu";20;484;111011;111
1110132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department11.university1.edu";25;721;111052;111
1110142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department11.university1.edu";21;123;111023;111
1110152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department11.university1.edu";24;237;111023;111
1110162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department11.university1.edu";26;292;111023;111
1110172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department11.university1.edu";23;938;111032;111
1110182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department11.university1.edu";20;865;111052;111
1110192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department11.university1.edu";25;681;111022;111
1110202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department11.university1.edu";27;19;111022;111
1110212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department11.university1.edu";25;53;111033;111
1110222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department11.university1.edu";25;644;111072;111
1110232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department11.university1.edu";23;15;111073;111
1110242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department11.university1.edu";20;552;111003;111
1110252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department11.university1.edu";25;181;111003;111
1110262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department11.university1.edu";26;85;111062;111
1110272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department11.university1.edu";26;379;111062;111
1110282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department11.university1.edu";20;205;111051;111
1110292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department11.university1.edu";21;573;111052;111
1110302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department11.university1.edu";20;44;111072;111
1110312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department11.university1.edu";20;738;111041;111
1110322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department11.university1.edu";20;812;111052;111
1110332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department11.university1.edu";26;360;111061;111
1110342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department11.university1.edu";25;820;111051;111
1110352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department11.university1.edu";25;938;111041;111
1110362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department11.university1.edu";27;792;111002;111
1110372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department11.university1.edu";20;779;111052;111
1110382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department11.university1.edu";27;672;111073;111
1110392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department11.university1.edu";25;211;111011;111
1110402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department11.university1.edu";22;916;111003;111
1110412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department11.university1.edu";21;602;111012;111
1110422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department11.university1.edu";27;121;111042;111
1110432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department11.university1.edu";26;242;111021;111
1110442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department11.university1.edu";25;742;111041;111
1110452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department11.university1.edu";21;772;111012;111
1110462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department11.university1.edu";24;416;111003;111
1110472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department11.university1.edu";20;933;111042;111
1110482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department11.university1.edu";26;376;111041;111
1110492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department11.university1.edu";20;294;111092;111
1110502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department11.university1.edu";27;799;111061;111
1110512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department11.university1.edu";24;817;111052;111
1110522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department11.university1.edu";23;838;111023;111
1110532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department11.university1.edu";22;697;111043;111
1110542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department11.university1.edu";21;134;111002;111
1110552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department11.university1.edu";27;733;111033;111
1110562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department11.university1.edu";24;671;111053;111
1110572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department11.university1.edu";21;284;111051;111
1110582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department11.university1.edu";25;5;111001;111
1110592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department11.university1.edu";25;628;111031;111
1110602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department11.university1.edu";23;191;111021;111
1110612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department11.university1.edu";22;685;111061;111
1110622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department11.university1.edu";23;693;111003;111
1110632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department11.university1.edu";23;827;111072;111
1110642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department11.university1.edu";26;505;111022;111
1110652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department11.university1.edu";26;712;111003;111
1110662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department11.university1.edu";26;271;111002;111
1110672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department11.university1.edu";25;977;111063;111
1110682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department11.university1.edu";26;105;111063;111
1110692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department11.university1.edu";23;393;111031;111
1110702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department11.university1.edu";26;816;111042;111
1110712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department11.university1.edu";25;382;111001;111
1110722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department11.university1.edu";21;647;111062;111
1110732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department11.university1.edu";25;882;111001;111
1110742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department11.university1.edu";21;76;111053;111
1110752;"graduateStudent75";"xxx-xxx-xxxx";"graduateStudent75@department11.university1.edu";20;522;111062;111
1110762;"graduateStudent76";"xxx-xxx-xxxx";"graduateStudent76@department11.university1.edu";23;402;111062;111
1110772;"graduateStudent77";"xxx-xxx-xxxx";"graduateStudent77@department11.university1.edu";27;27;111032;111
1110782;"graduateStudent78";"xxx-xxx-xxxx";"graduateStudent78@department11.university1.edu";23;61;111041;111
1110792;"graduateStudent79";"xxx-xxx-xxxx";"graduateStudent79@department11.university1.edu";24;918;111021;111
1110802;"graduateStudent80";"xxx-xxx-xxxx";"graduateStudent80@department11.university1.edu";23;678;111021;111
1110812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department11.university1.edu";25;454;111033;111
1110822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department11.university1.edu";25;190;111062;111
1110832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department11.university1.edu";24;777;111003;111
1110842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department11.university1.edu";25;31;111021;111
1110852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department11.university1.edu";24;149;111043;111
1110862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department11.university1.edu";23;755;111051;111
1110872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department11.university1.edu";20;424;111041;111
1110882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department11.university1.edu";21;851;111041;111
1110892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department11.university1.edu";23;376;111013;111
1110902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department11.university1.edu";21;517;111051;111
1110912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department11.university1.edu";20;36;111002;111
1110922;"graduateStudent92";"xxx-xxx-xxxx";"graduateStudent92@department11.university1.edu";26;395;111003;111
1110932;"graduateStudent93";"xxx-xxx-xxxx";"graduateStudent93@department11.university1.edu";21;597;111053;111
1110942;"graduateStudent94";"xxx-xxx-xxxx";"graduateStudent94@department11.university1.edu";21;879;111021;111
1110952;"graduateStudent95";"xxx-xxx-xxxx";"graduateStudent95@department11.university1.edu";24;201;111043;111
1110962;"graduateStudent96";"xxx-xxx-xxxx";"graduateStudent96@department11.university1.edu";25;746;111003;111
1110972;"graduateStudent97";"xxx-xxx-xxxx";"graduateStudent97@department11.university1.edu";22;714;111023;111
1110982;"graduateStudent98";"xxx-xxx-xxxx";"graduateStudent98@department11.university1.edu";20;661;111053;111
1110992;"graduateStudent99";"xxx-xxx-xxxx";"graduateStudent99@department11.university1.edu";26;856;111082;111
1111002;"graduateStudent100";"xxx-xxx-xxxx";"graduateStudent100@department11.university1.edu";23;594;111082;111
1111012;"graduateStudent101";"xxx-xxx-xxxx";"graduateStudent101@department11.university1.edu";20;731;111073;111
1111022;"graduateStudent102";"xxx-xxx-xxxx";"graduateStudent102@department11.university1.edu";27;135;111022;111
1111032;"graduateStudent103";"xxx-xxx-xxxx";"graduateStudent103@department11.university1.edu";20;310;111042;111
1111042;"graduateStudent104";"xxx-xxx-xxxx";"graduateStudent104@department11.university1.edu";21;981;111033;111
1111052;"graduateStudent105";"xxx-xxx-xxxx";"graduateStudent105@department11.university1.edu";25;268;111042;111
1120002;"graduateStudent0";"xxx-xxx-xxxx";"graduateStudent0@department12.university1.edu";26;347;112033;112
1120012;"graduateStudent1";"xxx-xxx-xxxx";"graduateStudent1@department12.university1.edu";26;244;112061;112
1120022;"graduateStudent2";"xxx-xxx-xxxx";"graduateStudent2@department12.university1.edu";26;58;112083;112
1120032;"graduateStudent3";"xxx-xxx-xxxx";"graduateStudent3@department12.university1.edu";24;527;112053;112
1120042;"graduateStudent4";"xxx-xxx-xxxx";"graduateStudent4@department12.university1.edu";21;364;112091;112
1120052;"graduateStudent5";"xxx-xxx-xxxx";"graduateStudent5@department12.university1.edu";22;708;112021;112
1120062;"graduateStudent6";"xxx-xxx-xxxx";"graduateStudent6@department12.university1.edu";27;510;112002;112
1120072;"graduateStudent7";"xxx-xxx-xxxx";"graduateStudent7@department12.university1.edu";25;581;112032;112
1120082;"graduateStudent8";"xxx-xxx-xxxx";"graduateStudent8@department12.university1.edu";23;136;112022;112
1120092;"graduateStudent9";"xxx-xxx-xxxx";"graduateStudent9@department12.university1.edu";24;870;112122;112
1120102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department12.university1.edu";27;629;112083;112
1120112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department12.university1.edu";20;25;112001;112
1120122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department12.university1.edu";27;209;112083;112
1120132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department12.university1.edu";20;848;112011;112
1120142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department12.university1.edu";27;179;112012;112
1120152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department12.university1.edu";23;627;112062;112
1120162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department12.university1.edu";21;592;112091;112
1120172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department12.university1.edu";21;522;112081;112
1120182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department12.university1.edu";20;690;112051;112
1120192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department12.university1.edu";26;791;112021;112
1120202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department12.university1.edu";23;936;112081;112
1120212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department12.university1.edu";25;259;112021;112
1120222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department12.university1.edu";21;487;112021;112
1120232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department12.university1.edu";24;21;112102;112
1120242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department12.university1.edu";20;378;112051;112
1120252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department12.university1.edu";26;729;112112;112
1120262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department12.university1.edu";24;559;112001;112
1120272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department12.university1.edu";27;767;112023;112
1120282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department12.university1.edu";22;434;112002;112
1120292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department12.university1.edu";27;392;112023;112
1120302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department12.university1.edu";26;33;112052;112
1120312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department12.university1.edu";27;762;112031;112
1120322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department12.university1.edu";21;652;112053;112
1120332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department12.university1.edu";27;686;112053;112
1120342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department12.university1.edu";24;431;112052;112
1120352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department12.university1.edu";27;618;112003;112
1120362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department12.university1.edu";26;980;112001;112
1120372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department12.university1.edu";22;766;112062;112
1120382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department12.university1.edu";26;841;112001;112
1120392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department12.university1.edu";26;558;112013;112
1120402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department12.university1.edu";25;904;112073;112
1120412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department12.university1.edu";24;254;112033;112
1120422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department12.university1.edu";27;421;112023;112
1120432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department12.university1.edu";26;995;112102;112
1120442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department12.university1.edu";25;464;112023;112
1120452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department12.university1.edu";27;589;112011;112
1120462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department12.university1.edu";22;575;112031;112
1120472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department12.university1.edu";20;347;112033;112
1120482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department12.university1.edu";23;209;112012;112
1120492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department12.university1.edu";26;711;112013;112
1120502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department12.university1.edu";20;871;112031;112
1120512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department12.university1.edu";20;551;112063;112
